,PASSION,Doctor,Lawyer,Teacher,Engineer,Accountant,Nurse,Police,Architect,Dentist,Pharmacist,Max_Similarity_Column
152,enjeer,10.206207261596575,47.14045207910317,67.35753140545634,86.60254037844388,13.608276348795433,64.54972243679028,35.35533905932738,32.02563076101743,38.490017945975055,8.333333333333334,Engineer
153,tEaCHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
154,engonir,35.35533905932737,27.216552697590867,33.33333333333333,83.33333333333334,39.28371006591931,59.6284793999944,40.824829046386306,27.735009811261456,44.44444444444444,19.245008972987527,Engineer
155,pOlICE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
156,LawYER,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
157,DENTSTS,31.980107453341567,12.309149097933275,40.20151261036848,37.68891807222045,42.64014327112209,53.93598899705937,12.309149097933275,41.812100500354546,90.4534033733291,34.81553119113957,Dentist
158,dentitst,37.79644730092272,10.91089451179962,44.5435403187374,40.08918628686366,50.39526306789697,35.85685828003181,21.82178902359924,59.29994533288811,97.99578870122228,38.57583749052298,Dentist
159,TEACHER,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
160,deist,31.622776601683793,18.257418583505537,44.721359549995796,44.721359549995796,21.081851067789195,39.99999999999999,36.51483716701107,49.613893835683385,89.44271909999159,38.72983346207417,Dentist
161,Enginer,10.660035817780521,36.92744729379982,50.251890762960606,97.99118698777318,28.42676218074806,67.4199862463242,36.92744729379982,33.44968040028363,50.251890762960606,17.407765595569785,Engineer
162,enjinear,10.206207261596575,47.14045207910317,57.735026918962575,86.60254037844388,40.824829046386306,64.54972243679028,35.35533905932738,40.03203845127179,48.112522432468815,33.333333333333336,Engineer
163,teacHeR,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
164,poliCe,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
165,POLiCE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
166,PoLIcE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
167,ACCOuntANT,50.0,19.245008972987527,47.14045207910317,23.570226039551585,100.00000000000003,31.622776601683793,28.86751345948129,65.37204504606136,47.14045207910317,54.433105395181734,Accountant
168,tEacHer,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
169,POLIcE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
170,engeneaar,8.111071056538126,56.19514869490164,68.82472016116851,86.03090020146065,43.25904563487001,61.55870112510924,28.09757434745082,38.17708577854667,38.235955645093625,33.1133089266261,Engineer
171,Enginneer,7.715167498104596,35.634832254989924,50.91750772173156,98.19805060619657,30.860669992418387,68.31300510639733,35.634832254989924,30.261376633440122,50.91750772173156,12.598815766974242,Engineer
172,DOCHTOR,94.28090415820633,13.608276348795433,44.44444444444444,8.333333333333332,47.14045207910317,14.9071198499986,40.824829046386306,55.47001962252291,33.33333333333333,38.490017945975055,Doctor
173,DOKETUR,66.8153104781061,30.860669992418384,50.395263067896956,37.79644730092272,35.63483225498992,50.70925528371099,30.860669992418384,41.931393468876735,50.395263067896956,21.82178902359924,Doctor
174,arkitect,44.721359549995796,38.72983346207417,73.78647873726219,39.52847075210474,59.6284793999944,28.284271247461895,38.72983346207417,87.70580193070293,63.245553203367585,63.90096504226938,Architect
175,lAWYer,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
176,engienir,9.44911182523068,32.73268353539886,44.5435403187374,93.54143466934853,25.197631533948485,59.76143046671968,43.64357804719848,37.062465833055064,53.45224838248488,23.14550249431379,Engineer
177,ACCOuNTANT,50.0,19.245008972987527,47.14045207910317,23.570226039551585,100.00000000000003,31.622776601683793,28.86751345948129,65.37204504606136,47.14045207910317,54.433105395181734,Accountant
178,doKcTaR,80.1783725737273,30.860669992418384,50.395263067896956,9.44911182523068,62.36095644623235,16.90308509457033,30.860669992418384,62.897090203315095,37.79644730092272,54.5544725589981,Doctor
179,enjeeneaar,6.933752452815364,56.04485383178051,71.90924955066748,83.34935743372822,36.980013081681946,61.39406135149205,32.02563076101743,38.07498052542949,39.22322702763681,28.306925853614896,Engineer
180,polICe,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
181,PHARAMCIST,30.618621784789724,35.35533905932738,57.735026918962575,14.433756729740645,54.433105395181734,25.81988897471611,35.35533905932738,72.05766921228923,38.490017945975055,100.00000000000003,Pharmacist
182,enjineer,8.838834764831843,40.824829046386306,58.333333333333336,93.75,23.570226039551585,67.08203932499369,40.824829046386306,34.668762264076825,50.0,14.433756729740645,Engineer
183,poLIcE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
184,DOCTIR,86.60254037844388,16.666666666666668,40.824829046386306,20.412414523193153,48.11252243246882,18.257418583505537,50.000000000000014,67.93662204867576,54.433105395181734,47.14045207910317,Doctor
185,laWYEr,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
186,DACTER,57.73502691896258,50.000000000000014,81.64965809277261,40.824829046386306,57.73502691896258,36.51483716701107,33.333333333333336,79.2593923901217,54.433105395181734,58.92556509887896,Teacher
187,TEaCHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
188,LAWYr,15.811388300841896,91.28709291752769,29.8142396999972,11.180339887498949,21.081851067789195,19.999999999999996,18.257418583505537,24.806946917841692,0.0,38.72983346207417,Lawyer
189,PoliCE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
190,coctor,89.44271909999159,12.909944487358057,42.16370213557839,7.905694150420948,59.6284793999944,14.142135623730947,51.63977794943223,61.39406135149205,21.081851067789195,36.51483716701107,Doctor
191,TEacheR,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
192,teAcHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
193,dentists,30.618621784789724,11.785113019775793,38.490017945975055,43.30127018922194,40.824829046386306,51.63977794943222,23.570226039551585,48.03844614152615,96.22504486493763,41.66666666666667,Dentist
194,ENGINNEER,7.715167498104596,35.634832254989924,50.91750772173156,98.19805060619657,30.860669992418387,68.31300510639733,35.634832254989924,30.261376633440122,50.91750772173156,12.598815766974242,Engineer
195,TeaCheR,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
196,TEaCHer,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
197,ARCHITET,44.721359549995796,38.72983346207417,84.32740427115678,39.52847075210474,59.6284793999944,28.284271247461895,38.72983346207417,96.47638212377322,63.245553203367585,73.02967433402215,Architect
198,DOCTIR,86.60254037844388,16.666666666666668,40.824829046386306,20.412414523193153,48.11252243246882,18.257418583505537,50.000000000000014,67.93662204867576,54.433105395181734,47.14045207910317,Doctor
199,PHAMRACIST,30.618621784789724,35.35533905932738,57.735026918962575,14.433756729740645,54.433105395181734,25.81988897471611,35.35533905932738,72.05766921228923,38.490017945975055,100.00000000000003,Pharmacist
200,PoLiCE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
201,architeck,42.640143271122085,36.92744729379982,80.40302522073696,37.68891807222045,56.85352436149612,26.967994498529684,49.2365963917331,91.98662110078,40.20151261036848,69.63106238227914,Architect
202,POLiCE,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
203,daKtIr,43.30127018922194,33.333333333333336,40.824829046386306,20.412414523193153,38.490017945975055,18.257418583505537,16.666666666666668,56.61385170722979,54.433105395181734,58.92556509887896,Pharmacist
204,TeaCHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
205,Engieneear,7.216878364870323,50.000000000000014,68.04138174397718,96.95896898516747,28.86751345948129,63.90096504226938,41.66666666666667,39.62969619506085,47.62896722078403,23.570226039551585,Engineer
206,denitist,30.618621784789724,11.785113019775793,38.490017945975055,50.51814855409226,40.824829046386306,38.72983346207417,35.35533905932738,56.04485383178051,96.22504486493763,41.66666666666667,Dentist
207,TEAcHeR,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
208,DOKCUTOR,89.44271909999159,12.909944487358057,31.622776601683793,7.905694150420948,52.17491947499509,28.284271247461895,38.72983346207417,43.852900965351466,31.622776601683793,27.386127875258303,Doctor
209,dentissts,25.724787771376324,9.901475429766744,32.33808333817773,36.38034375544994,34.29971702850177,54.23261445466404,19.80295085953349,40.36036763977875,88.92972917998875,42.0084025208403,Dentist
210,DOCTER,86.60254037844388,33.333333333333336,68.04138174397718,40.824829046386306,48.11252243246882,36.51483716701107,50.000000000000014,67.93662204867576,54.433105395181734,35.35533905932738,Doctor
211,nurxe,15.811388300841896,36.51483716701107,44.721359549995796,67.08203932499369,31.622776601683793,79.99999999999999,18.257418583505537,24.806946917841692,29.8142396999972,12.909944487358056,Nurse
212,lAWYRE,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
213,TEAcHER,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
214,LAwyeR,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
215,TEaCHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
216,teacHEr,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
217,enginnear,8.57492925712544,39.60590171906698,48.5071250072666,90.95085938862486,45.73295603800236,65.07913734559685,29.70442628930023,33.633639699815625,48.5071250072666,28.0056016805602,Engineer
218,teacheR,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
219,TEACHer,35.35533905932737,54.433105395181734,100.0,58.333333333333336,47.14045207910317,44.721359549995796,40.824829046386306,83.20502943378438,44.44444444444444,57.735026918962575,Teacher
220,doketur,66.8153104781061,30.860669992418384,50.395263067896956,37.79644730092272,35.63483225498992,50.70925528371099,30.860669992418384,41.931393468876735,50.395263067896956,21.82178902359924,Doctor
221,enjineear,8.57492925712544,49.50737714883372,64.67616667635546,90.95085938862486,34.29971702850177,65.07913734559685,39.60590171906698,40.36036763977875,48.5071250072666,28.0056016805602,Engineer
222,PoLICe,43.30127018922194,33.333333333333336,40.824829046386306,40.824829046386306,28.86751345948129,18.257418583505537,100.00000000000003,45.29108136578384,27.216552697590867,35.35533905932738,Police
223,lAWYR,15.811388300841896,91.28709291752769,29.8142396999972,11.180339887498949,21.081851067789195,19.999999999999996,18.257418583505537,24.806946917841692,0.0,38.72983346207417,Lawyer
224,lAWYRE,14.433756729740645,100.00000000000003,54.433105395181734,40.824829046386306,19.245008972987527,36.51483716701107,33.333333333333336,33.96831102433788,13.608276348795433,35.35533905932738,Lawyer
